list_date,location,property_type,bedrooms,bathrooms,sqft,price,listing_status
2025-10-07 23:18:53.791711812,"Dubai Marina, Dubai",Apartment,2,2.0,1314.0,1360000.0,Active
2025-10-08 03:38:21.359279380,"Downtown Dubai, Dubai",Penthouse,0,3.5,2000.0,5410000.0,Pending
2025-10-08 07:57:48.926846946,"Arabian Ranches, Dubai",Apartment,3,2.0,1566.0,1420000.0,Active
2025-10-08 12:17:16.494414514,"Dubai Marina, Dubai",Apartment,0,2.0,600.0,840000.0,Active
2025-10-08 16:36:44.061982082,"Business Bay, Dubai",Townhouse,3,1.0,,2610000.0,Pending
2025-10-08 20:56:11.629549650,"Arabian Ranches, Dubai",Townhouse,5,2.0,3000.0,2630000.0,Sold
2025-10-09 01:15:39.197117216,"Jumeirah Beach Residence, Dubai",Apartment,2,3.0,1278.0,1325000.0,Active
2025-10-09 05:35:06.764684784,"Al Reem Island, Abu Dhabi",Townhouse,1,3.0,1500.0,2195000.0,Active
2025-10-09 09:54:34.332252352,"Dubai Marina, Dubai",Apartment,3,2.0,1785.0,1715000.0,Active
2025-10-09 14:14:01.899819920,"Dubai Marina, Dubai",Apartment,3,2.0,2000.0,1740000.0,Active
2025-10-09 18:33:29.467387488,"Al Reem Island, Abu Dhabi",Apartment,2,3.0,1176.0,1100000.0,Active
2025-10-09 22:52:57.034955054,"Business Bay, Dubai",Apartment,5,3.5,2000.0,1970000.0,Pending
2025-10-10 03:12:24.602522622,"International City, Dubai",Villa,1,1.0,2500.0,2190000.0,Active
2025-10-10 07:31:52.170090190,"Palm Jumeirah, Dubai",Apartment,2,,600.0,1155000.0,Pending
2025-10-10 11:51:19.737657758,"Downtown Dubai, Dubai",Apartment,3,2.0,1716.0,1720000.0,Pending
2025-10-10 16:10:47.305225326,"Al Raha Beach, Abu Dhabi",Villa,4,3.0,2500.0,3450000.0,Sold
2025-10-10 20:30:14.872792892,"Al Reem Island, Abu Dhabi",Townhouse,1,1.0,1500.0,2025000.0,Active
2025-10-11 00:49:42.440360460,"International City, Dubai",Apartment,3,2.0,1673.0,775000.0,Sold
2025-10-11 05:09:10.007928028,"Jumeirah Beach Residence, Dubai",Villa,2,3.0,2500.0,3970000.0,Active
2025-10-11 09:28:37.575495596,"Arabian Ranches, Dubai",Apartment,2,1.0,1325.0,1135000.0,Active
2025-10-11 13:48:05.143063162,"Jumeirah Beach Residence, Dubai",Townhouse,1,2.0,1500.0,2325000.0,Active
2025-10-11 18:07:32.710630730,"Dubai Marina, Dubai",Villa,4,2.0,2500.0,4505000.0,Active
2025-10-11 22:27:00.278198298,"Khalifa City, Abu Dhabi",Studio,1,2.0,600.0,355000.0,Pending
2025-10-12 02:46:27.845765866,"Dubai Marina, Dubai",Apartment,2,2.0,1056.0,1170000.0,Active
2025-10-12 07:05:55.413333434,"Al Majaz, Sharjah",Apartment,2,2.0,1205.0,735000.0,Active
2025-10-12 11:25:22.980901000,"Palm Jumeirah, Dubai",Apartment,4,1.5,2000.0,2295000.0,Active
